User	ProcesID	ParrentID	StartTime	Command
root	1241	1	May21 00:00:00	VBoxClient
root	1241	1	May21 00:00:00	VBoxClient
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1250	1	May21 00:00:00	/usr/sbin/gdm3
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
root	1268	1	May21 00:00:30	/usr/sbin/VBoxService
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
gdm	1279	1	May21 00:00:00	/lib/systemd/systemd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1314	1	May21 00:00:10	/usr/lib/packagekit/packagekitd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	1324	1	May21 00:00:00	/usr/lib/upower/upowerd
root	13603	1	03:50 00:00:00	/lib/systemd/systemd-hostnamed
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
rtkit	1389	1	May21 00:00:01	/usr/lib/rtkit/rtkit-daemon
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
gdm	1415	1	May21 00:00:00	/usr/lib/ibus/ibus-x11
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
root	1440	1	May21 00:00:00	/usr/lib/x86_64-linux-gnu/boltd
